,Price,# of Beds,# of Baths,Address,City,Zip Code
1985,"$159,000",2 Bd,2 bath,4818 Redwood Drive,"Garland, TX",75043
1986,"$386,148",4 Bd,4 bath,5506 Blue Pointe Lane,"Garland, TX",75043
1987,"$328,226",3 Bd,2 bath,5505 Blue Pointe Lane,"Garland, TX",75043
1988,"$367,587",3 Bd,3 bath,5501 Blue Pointe Lane,"Garland, TX",75043
1989,"$339,900",3 Bd,2 bath,3121 Ridge Oak Drive,"Garland, TX",75044
1990,"$185,000",3 Bd,3 bath,3144 Pebblebrook Court,"Garland, TX",75044
1991,"$150,000",0 Bd,0 bath,1975 Commerce Street,"Garland, TX",75040
1992,"$267,500",4 Bd,2 bath,910 Dairy Road,"Garland, TX",75040
1993,"$385,900",3 Bd,2 bath,5526 Blue Point Lane,"Garland, TX",75043
1994,"$402,900",3 Bd,3 bath,5530 Blue Point Lane,"Garland, TX",75043
1995,"$230,000",3 Bd,2 bath,1030 Holland Drive,"Garland, TX",75040
1996,"$457,940",3 Bd,3 bath,1434 Prestonwood,"Garland, TX",75040
1997,"$437,500",4 Bd,3 bath,2909 Oak Springs Drive,"Garland, TX",75044
1998,"$474,990",4 Bd,3 bath,2701 High Cotton Lane,"Garland, TX",75042
1999,"$379,990",4 Bd,3 bath,1314 INCLINE Circle,"Garland, TX",75040
2000,"$89,000",1 Bd,1 bath,5805 Lake Hubbard Parkway,"Garland, TX",75043
2001,"$89,500",1 Bd,1 bath,5801 Lake Hubbard Parkway,"Garland, TX",75043
2002,"$125,000",3 Bd,2 bath,925 E Daugherty Drive,"Garland, TX",75041
2003,"$185,000",4 Bd,2 bath,318 W Daugherty Drive,"Garland, TX",75041
2004,"$199,900",3 Bd,2 bath,3517 Edgewood Drive,"Garland, TX",75042
2005,"$204,000",3 Bd,2 bath,101 S Purdue Drive,"Garland, TX",75042
2006,"$226,900",4 Bd,3 bath,922 Bard Drive,"Garland, TX",75040
2007,"$324,990",4 Bd,3 bath,1301 INCLINE Circle,"Garland, TX",75040
2008,"$325,990",2 Bd,3 bath,2506 High Cotton Lane,"Garland, TX",75042
2009,"$414,703",3 Bd,2 bath,4405 Avocet Circle,"Garland, TX",75043
2010,"$481,445",4 Bd,3 bath,2409 Hickey Drive,"Garland, TX",75043
2011,"$499,639",4 Bd,4 bath,4509 Gannet Lane,"Garland, TX",75043
2012,"$499,990",4 Bd,4 bath,1718 Cherokee Rose Trail,"Garland, TX",75042
2013,"$566,649",5 Bd,5 bath,4305 Gulls Landing Circle,"Garland, TX",75043
2014,"$2,490,000",4 Bd,4 bath,5609 Lyons Road,"Garland, TX",75043
2015,"$109,000",0 Bd,0 bath,5475 Robin Road,"Garland, TX",75043
2016,"$121,900",0 Bd,0 bath,5253 Lake Terrace Court,"Garland, TX",75043
2017,"$265,000",0 Bd,0 bath,904 Michael Ann Drive,"Garland, TX",75042
2018,"$285,000",0 Bd,"0 bath
    | 392,214",701 Dairy Rd,"Garland, TX",75040
2019,"$151,900",3 Bd,"2 bath
    | 1,220",739 Valiant CIR,"Garland, TX",75043
2020,"$260,000",4 Bd,"2 bath
    | 2,437",3001 Ridgedale DR,"Garland, TX",75041
2021,"$399,991",4 Bd,"3 bath
    | 3,481",7314 Woodsprings DR,"Garland, TX",75044
2022,"$205,000",3 Bd,"2 bath
    | 1,776",1117 Saturn Springs DR,"Garland, TX",75041
2023,"$240,000",3 Bd,2 bath,1030 Delores Drive,"Garland, TX",75040
2024,"$3,062",5 Bd,"4 bath
    | 3,912",Wingren,"Irving, TX",75062
2025,"$112,500",2 Bd,2 bath,1821 E Grauwyler Road,"Irving, TX",75061
2026,"$219,000",3 Bd,2 bath,2321 Meadow Lark Lane,"Irving, TX",75060
2027,"$630,000",5 Bd,4 bath,2402 Pistachio Drive,"Irving, TX",75063
2028,"$195,000",3 Bd,2 bath,1944 N Ruby Road,"Irving, TX",75060
2029,"$207,000",2 Bd,3 bath,2320 Northlake Court,"Irving, TX",75038
2030,"$229,500",4 Bd,3 bath,3221 Parker Street,"Irving, TX",75062
2031,"$230,000",3 Bd,2 bath,3810 Bremerton,"Irving, TX",75062
2032,"$234,900",3 Bd,2 bath,2302 Anderson Street,"Irving, TX",75062
2033,"$245,000",3 Bd,3 bath,3612 Vienna Street,"Irving, TX",75038
2034,"$249,999",3 Bd,3 bath,111 Seva Court,"Irving, TX",75061
2035,"$275,000",3 Bd,2 bath,4125 Astoria Street,"Irving, TX",75062
2036,"$284,950",4 Bd,2 bath,1422 Addington Street,"Irving, TX",75062
2037,"$299,000",3 Bd,3 bath,700 Irongate Circle,"Irving, TX",75060
2038,"$325,000",4 Bd,3 bath,1319 Glenbrook Drive,"Irving, TX",75061
2039,"$325,000",4 Bd,2 bath,3829 Twin Falls Street,"Irving, TX",75062
2040,"$338,777",3 Bd,3 bath,311 Red River Trail,"Irving, TX",75063
2041,"$339,900",2 Bd,3 bath,8616 Augustine Road,"Irving, TX",75063
2042,"$375,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2043,"$379,999",3 Bd,2 bath,8904 Crescent Court,"Irving, TX",75063
2044,"$399,900",4 Bd,3 bath,3706 Devonshire Court E,"Irving, TX",75062
2045,"$465,000",5 Bd,4 bath,700 Cedar Elm Court,"Irving, TX",75063
2046,"$475,000",4 Bd,4 bath,2126 Aquilla Court,"Irving, TX",75062
2047,"$550,000",3 Bd,3 bath,1904 Remington Drive,"Irving, TX",75063
2048,"$550,000",3 Bd,3 bath,232 Skystone Drive,"Irving, TX",75038
2049,"$569,000",4 Bd,4 bath,4426 Saint Andrews Boulevard,"Irving, TX",75038
2050,"$799,000",4 Bd,4 bath,400 Sewell Court,"Irving, TX",75038
2051,"$205,000",3 Bd,1 bath,1814 Bradford Street,"Irving, TX",75061
2052,"$217,000",3 Bd,2 bath,2508 W Rochelle Drive,"Irving, TX",75062
2053,"$255,000",3 Bd,2 bath,1612 Rusdell Drive,"Irving, TX",75060
2054,"$269,999",3 Bd,2 bath,1726 Cypress Drive,"Irving, TX",75061
2055,"$344,000",2 Bd,3 bath,559 W Royal Lane,"Irving, TX",75039
2056,"$344,900",3 Bd,3 bath,6843 Deseo,"Irving, TX",75039
2057,"$349,900",3 Bd,2 bath,1026 Pedernales Trail,"Irving, TX",75063
2058,"$349,990",3 Bd,3 bath,309 Sheridan Trail,"Irving, TX",75063
2059,"$440,000",4 Bd,4 bath,5203 Montego Bay Drive,"Irving, TX",75038
2060,"$464,900",4 Bd,"4 bath
    | 2,998",1621 Shadow LN,"Irving, TX",75060
2061,"$464,900",4 Bd,4 bath,1621 Shadow Lane,"Irving, TX",75060
2062,"$470,000",4 Bd,3 bath,5215 Montego Bay Drive,"Irving, TX",75038
2063,"$480,000",3 Bd,4 bath,8710 Broken Point Drive,"Irving, TX",75063
2064,"$699,000",4 Bd,4 bath,6527 Barcelona,"Irving, TX",75039
2065,"$169,900",2 Bd,2 bath,4557 N O Connor Road,"Irving, TX",75062
2066,"$215,000",3 Bd,2 bath,2621 Marta Drive,"Irving, TX",75060
2067,"$225,000",2 Bd,3 bath,2009 Wilshire Drive,"Irving, TX",75061
2068,"$309,900",3 Bd,2 bath,1576 Angie Lane,"Irving, TX",75060
2069,"$309,990",3 Bd,4 bath,3657 Vienna Street,"Irving, TX",75038
2070,"$315,000",2 Bd,3 bath,545 Via Amalfi,"Irving, TX",75039
2071,"$399,900",3 Bd,3 bath,8124 Crabapple Lane,"Irving, TX",75063
2072,"$449,900",5 Bd,3 bath,3206 Salinas Court,"Irving, TX",75062
2073,"$504,900",3 Bd,4 bath,625 Dalton Lane,"Irving, TX",75039
2074,"$244,900",3 Bd,2 bath,717 Goodyear Street,"Irving, TX",75062
2075,"$315,999",2 Bd,3 bath,1543 Camino Lago,"Irving, TX",75039
2076,"$364,990",3 Bd,3 bath,1209 Saint Monet Drive,"Irving, TX",75038
2077,"$379,990",3 Bd,4 bath,658 Arbol,"Irving, TX",75039
2078,"$475,000",4 Bd,4 bath,3576 Hathaway Court,"Irving, TX",75062
2079,"$526,500",3 Bd,3 bath,212 Frio Drive,"Irving, TX",75039
2080,"$549,000",4 Bd,3 bath,4413 Caesar Lane,"Irving, TX",75038
2081,"$575,000",4 Bd,3 bath,2119 N Hill Drive,"Irving, TX",75038
2082,"$575,000",5 Bd,5 bath,500 Evergreen Oak Circle,"Irving, TX",75063
2083,"$575,000",5 Bd,4 bath,2201 Pistachio Drive,"Irving, TX",75063
2084,"$208,000",3 Bd,1 bath,1549 John Smith Drive,"Irving, TX",75061
2085,"$209,900",3 Bd,2 bath,2500 William Brewster Drive,"Irving, TX",75062
2086,"$230,000",5 Bd,2 bath,4001 Yellowstone Street,"Irving, TX",75062
2087,"$260,000",3 Bd,2 bath,3113 Lark Lane,"Irving, TX",75062
2088,"$287,500",3 Bd,2 bath,1840 Pilgrim Drive,"Irving, TX",75061
2089,"$299,900",3 Bd,2 bath,3031 Stallion Crossing,"Irving, TX",75060
2090,"$319,900",3 Bd,2 bath,2420 Briarcliff Drive,"Irving, TX",75062
2091,"$343,000",3 Bd,3 bath,452 Renaissance Lane,"Irving, TX",75060
2092,"$350,000",4 Bd,3 bath,200 Irongate Circle,"Irving, TX",75060
2093,"$375,000",3 Bd,4 bath,561 W Royal Lane,"Irving, TX",75039
2094,"$415,000",3 Bd,3 bath,9919 Hennings Street,"Irving, TX",75063
2095,"$477,000",4 Bd,3 bath,215 Harper Street,"Irving, TX",75063
2096,"$479,000",3 Bd,3 bath,7047 Nueces Drive,"Irving, TX",75039
2097,"$539,000",3 Bd,3 bath,4878 Cloudcroft Lane,"Irving, TX",75038
2098,"$225,000",3 Bd,2 bath,1910 Etain Road,"Irving, TX",75060
2099,"$236,000",1 Bd,1 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2100,"$599,999",3 Bd,3 bath,300 Hawn Court,"Irving, TX",75038
2101,"$175,000",3 Bd,2 bath,4427 Westminster Drive,"Irving, TX",75038
2102,"$249,000",4 Bd,2 bath,1811 Dennis,"Irving, TX",75062
2103,"$412,990",4 Bd,3 bath,4115 Napoli Way,"Irving, TX",75038
2104,"$524,900",3 Bd,4 bath,737 Sid Rich Drive,"Irving, TX",75039
2105,"$600,000",3 Bd,3 bath,3819 Cabeza De Vaca Circle,"Irving, TX",75062
2106,"$789,000",5 Bd,5 bath,3824 Roosevelt Drive,"Irving, TX",75063
2107,"$205,000",3 Bd,3 bath,1114 Carrington Court,"Irving, TX",75060
2108,"$245,000",3 Bd,2 bath,3217 Konet Street,"Irving, TX",75060
2109,"$375,000",2 Bd,3 bath,564 Ballustrade Drive,"Irving, TX",75039
2110,"$385,000",3 Bd,2 bath,507 Cox Drive,"Irving, TX",75062
2111,"$950,734",4 Bd,4 bath,4306 Saint Andrews Boulevard,"Irving, TX",75038
2112,"$215,000",3 Bd,2 bath,1101 Patricia Street,"Irving, TX",75060
2113,"$215,000",4 Bd,2 bath,2211 Dewitt Street,"Irving, TX",75062
2114,"$218,000",3 Bd,1 bath,1513 Belmead Lane,"Irving, TX",75061
2115,"$224,900",3 Bd,2 bath,1817 Puritan Drive,"Irving, TX",75061
2116,"$229,000",3 Bd,1 bath,1433 Meadowbrook Lane,"Irving, TX",75061
2117,"$264,000",2 Bd,3 bath,2517 Corbeau Drive,"Irving, TX",75038
2118,"$309,900",3 Bd,2 bath,400 Holly Tree Court,"Irving, TX",75063
2119,"$324,900",2 Bd,3 bath,691 Senda,"Irving, TX",75039
2120,"$330,000",4 Bd,3 bath,121 W 11th Street,"Irving, TX",75060
2121,"$350,000",3 Bd,3 bath,725 Ridgecrest Drive,"Irving, TX",75060
2122,"$360,000",2 Bd,4 bath,6461 Naples Drive,"Irving, TX",75039
2123,"$365,000",3 Bd,3 bath,1227 Saint Monet Drive,"Irving, TX",75038
2124,"$389,900",3 Bd,4 bath,627 Via Ravello,"Irving, TX",75039
2125,"$424,990",4 Bd,3 bath,1401 N. Britain Road,"Irving, TX",75061
2126,"$524,900",3 Bd,4 bath,722 Will Rice Avenue,"Irving, TX",75039
2127,"$525,000",4 Bd,4 bath,3354 Ricci Lane,"Irving, TX",75062
2128,"$525,000",4 Bd,"4 bath
    | 3,449",3354 Ricci LN,"Irving, TX",75062
2129,"$149,000",3 Bd,2 bath,1420 Abbott Drive,"Irving, TX",75060
2130,"$199,000",3 Bd,2 bath,2406 Morgan Street,"Irving, TX",75062
2131,"$205,000",3 Bd,1 bath,4013 Rainier Street,"Irving, TX",75062
2132,"$249,999",3 Bd,2 bath,100 Kimili Court,"Irving, TX",75060
2133,"$289,999",2 Bd,3 bath,6631 Via Positano,"Irving, TX",75039
2134,"$350,000",3 Bd,"3 bath
    | 2,732",725 Ridgecrest DR,"Irving, TX",75060
2135,"$384,000",4 Bd,3 bath,300 Casa Grande Court,"Irving, TX",75061
2136,"$385,000",4 Bd,2 bath,732 Cimarron Trail,"Irving, TX",75063
2137,"$450,000",4 Bd,3 bath,9725 Cliffside Drive,"Irving, TX",75063
2138,"$1,180,000",5 Bd,6 bath,1912 Cottonwood Valley Circle S,"Irving, TX",75038
2139,"$174,900",1 Bd,2 bath,683 Cimarron Trail,"Irving, TX",75063
2140,"$220,000",3 Bd,2 bath,1624 W 6th Street,"Irving, TX",75060
2141,"$279,000",4 Bd,2 bath,1514 W Grauwyler Road,"Irving, TX",75061
2142,"$319,990",3 Bd,3 bath,4439 Samarth Street,"Irving, TX",75061
2143,"$375,000",3 Bd,3 bath,500 Bordeaux Square,"Irving, TX",75038
2144,"$430,000",4 Bd,3 bath,3108 Wingren Road,"Irving, TX",75062
2145,"$619,900",3 Bd,4 bath,101 Decker Court,"Irving, TX",75062
2146,"$195,000",3 Bd,2 bath,1201 Fairdale Street,"Irving, TX",75062
2147,"$242,000",4 Bd,2 bath,301 W 15th Street,"Irving, TX",75060
2148,"$284,000",3 Bd,3 bath,3645 Vienna Street,"Irving, TX",75038
2149,"$395,000",3 Bd,2 bath,8508 Mill Creek Road,"Irving, TX",75063
2150,"$498,000",4 Bd,4 bath,1516 Camino Lago,"Irving, TX",75039
2151,"$655,000",5 Bd,4 bath,4714 Alcazar Court,"Irving, TX",75062
2152,"$118,000",2 Bd,"2 bath
    | 1,094",1813 E Grauwyler RD 143,"Irving, TX",75061
2153,"$140,000",0 Bd,0 bath,9 Bukhari Court,"Irving, TX",75061
2154,"$145,000",0 Bd,0 bath,10 Bukhari Court,"Irving, TX",75061
2155,"$320,000",2 Bd,3 bath,1955 Lantana Lane,"Irving, TX",75063
2156,"$550,000",4 Bd,3 bath,1215 Harbor Dune Court,"Irving, TX",75063
2157,"$575,000",5 Bd,3 bath,9611 Wolf Creek Drive,"Irving, TX",75063
2158,"$1,095,000",3 Bd,4 bath,4765 Cloudcroft Lane,"Irving, TX",75038
2159,"$235,000",3 Bd,2 bath,3013 W Rochelle Road,"Irving, TX",75062
2160,"$299,000",4 Bd,3 bath,2026 Woodoak Drive,"Irving, TX",75060
2161,"$387,000",3 Bd,2 bath,9611 Cliffside Drive,"Irving, TX",75063
2162,"$625,000",4 Bd,4 bath,6204 Saddlebrook Way,"Irving, TX",75039
2163,"$1,495,000",4 Bd,6 bath,4553 Byron Circle,"Irving, TX",75038
2164,"$120,000",2 Bd,2 bath,932 Turtle Cove,"Irving, TX",75060
2165,"$237,000",3 Bd,2 bath,2408 Mcclure Street,"Irving, TX",75062
2166,"$249,500",3 Bd,2 bath,3025 Steven Street,"Irving, TX",75062
2167,"$279,990",0 Bd,0 bath,2150 Kimbrough Drive,"Irving, TX",75038
2168,"$430,000",3 Bd,3 bath,600 Rockingham Drive,"Irving, TX",75063
2169,"$479,900",5 Bd,4 bath,1000 Brushwood Drive,"Irving, TX",75063
2170,"$550,000",3 Bd,4 bath,2300 Creekside Circle N,"Irving, TX",75063
2171,"$164,900",3 Bd,1 bath,2429 W 6th Street,"Irving, TX",75060
2172,"$1,995,000",0 Bd,0 bath,1929 S Macarthur Boulevard,"Irving, TX",75060
2173,"$245,000",3 Bd,2 bath,3315 Hillside Lane,"Irving, TX",75062
2174,"$357,000",3 Bd,2 bath,936 Old Mill Circle,"Irving, TX",75061
2175,"$400,000",3 Bd,4 bath,616 Crest Ridge Drive,"Irving, TX",75061
2176,"$469,000",3 Bd,2 bath,3433 Begonia Lane,"Irving, TX",75038
2177,"$649,000",5 Bd,4 bath,7200 Comal Drive,"Irving, TX",75039
2178,"$195,000",3 Bd,2 bath,1506 Ronne Drive,"Irving, TX",75060
2179,"$197,500",2 Bd,3 bath,418 Santa Fe Trail,"Irving, TX",75063
2180,"$300,000",3 Bd,3 bath,6442 Love Drive,"Irving, TX",75039
2181,"$499,900",4 Bd,4 bath,506 Bellah Drive,"Irving, TX",75062
2182,"$129,000",2 Bd,2 bath,3645 W Northgate Drive,"Irving, TX",75062
2183,"$409,000",4 Bd,3 bath,313 Santa Clara Street,"Irving, TX",75062
2184,"$500,000",4 Bd,3 bath,6321 Saddlebrook Way,"Irving, TX",75039
2185,"$205,000",1 Bd,1 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2186,"$295,999",2 Bd,3 bath,1926 Loma Alta Drive,"Irving, TX",75063
2187,"$370,000",4 Bd,4 bath,601 Poplar Lane,"Irving, TX",75063
2188,"$542,263",3 Bd,4 bath,6824 Verandah Way,"Irving, TX",75039
2189,"$1,075,000",4 Bd,4 bath,4447 Lena Lane,"Irving, TX",75038
2190,"$160,000",2 Bd,2 bath,4266 Madera Road,"Irving, TX",75038
2191,"$275,000",2 Bd,3 bath,2539 Champagne Drive,"Irving, TX",75038
2192,"$565,000",5 Bd,4 bath,7405 Bradford Pear Drive,"Irving, TX",75063
2193,"$385,000",3 Bd,4 bath,6411 Las Colinas Boulevard,"Irving, TX",75039
2194,"$199,000",3 Bd,2 bath,613 Campana Court,"Irving, TX",75061
2195,"$289,900",6 Bd,4 bath,813 E 6th Street,"Irving, TX",75060
2196,"$289,900",6 Bd,4 bath,817 E 6th Street,"Irving, TX",75060
2197,"$355,000",5 Bd,4 bath,3552 Manesh Drive,"Irving, TX",75062
2198,"$729,000",5 Bd,5 bath,4704 Almeria Court,"Irving, TX",75062
2199,"$995,000",5 Bd,7 bath,614 Lake Point Drive,"Irving, TX",75039
2200,"$425,000",2 Bd,3 bath,4340 Castle Rock Court,"Irving, TX",75038
2201,"$268,900",3 Bd,2 bath,2743 Cartwright Street,"Irving, TX",75062
2202,"$139,500",2 Bd,2 bath,905 Turtle Cove,"Irving, TX",75060
2203,"$175,000",0 Bd,2 bath,2804 Cibola Drive,"Irving, TX",75062
2204,"$379,655",3 Bd,3 bath,9818 Romo Street,"Irving, TX",75063
2205,"$389,000",2 Bd,"2 bath
    | 1,376",330 Las Colinas Boulevard Unit# 822,"Irving, TX",75039
2206,"$389,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2207,"$395,005",3 Bd,3 bath,234 Woodson Street,"Irving, TX",75063
2208,"$415,395",4 Bd,3 bath,9807 Romo Street,"Irving, TX",75063
2209,"$418,600",3 Bd,3 bath,9806 Romo Street,"Irving, TX",75063
2210,"$425,990",4 Bd,3 bath,242 Woodson Street,"Irving, TX",75603
2211,"$433,990",4 Bd,3 bath,250 Woodson Street,"Irving, TX",75063
2212,"$437,740",4 Bd,3 bath,259 Woodson Street,"Irving, TX",75063
2213,"$440,855",4 Bd,3 bath,246 Woodson Street,"Irving, TX",75063
2214,"$454,990",4 Bd,3 bath,209 Woodson Street,"Irving, TX",75063
2215,"$471,990",4 Bd,4 bath,222 Woodson Street,"Irving, TX",75063
2216,"$472,090",4 Bd,4 bath,9819 Romo Street,"Irving, TX",75063
2217,"$480,520",4 Bd,4 bath,228 Harper Street,"Irving, TX",75063
2218,"$496,900",3 Bd,4 bath,5425 Patterson Street,"Irving, TX",75039
2219,"$514,900",3 Bd,4 bath,617 Dalton Lane,"Irving, TX",75039
2220,"$519,900",3 Bd,4 bath,633 Dalton Lane,"Irving, TX",75039
2221,"$549,900",3 Bd,4 bath,5437 Patterson Street,"Irving, TX",75039
2222,"$224,900",3 Bd,2 bath,2525 Morgan Street,"Irving, TX",75062
2223,"$279,000",3 Bd,3 bath,4012 Tacoma Street,"Irving, TX",75062
2224,"$424,000",3 Bd,4 bath,609 Via Ravello,"Irving, TX",75039
2225,"$345,000",2 Bd,"3 bath
    | 1,977",545 Via Amalfi  #311,"Irving, TX",75039
2226,"$219,000",2 Bd,2 bath,207 Cimarron Trail,"Irving, TX",75063
2227,"$550,000",3 Bd,4 bath,101 Decker Court,"Irving, TX",75062
2228,"$199,000",0 Bd,0 bath,6 Jabir Street,"Irving, TX",75061
2229,"$275,000",5 Bd,4 bath,905 Bower Drive,"Irving, TX",75061
2230,"$816,000",4 Bd,6 bath,659 Brookstone Drive,"Irving, TX",75039
2231,"$115,000",2 Bd,2 bath,1819 E Grauwyler Road,"Irving, TX",75061
2232,"$499,900",5 Bd,5 bath,8660 Drayton Drive,"Irving, TX",75063
2233,"$199,900",3 Bd,2 bath,3037 Mccarthy Street,"Irving, TX",75062
2234,"$229,900",2 Bd,2 bath,904 Canal Street,"Irving, TX",75063
2235,"$625,000",6 Bd,5 bath,2205 Aristocrat Drive,"Irving, TX",75063
2236,"$849,500",4 Bd,5 bath,2630 Dames Lane,"Irving, TX",75063
2237,"$109,000",0 Bd,0 bath,2615 Roger Williams Drive,"Irving, TX",75061
2238,"$315,000",3 Bd,3 bath,1200 Woodleigh Drive,"Irving, TX",75061
2239,"$270,000",4 Bd,2 bath,2201 Rose Court,"Irving, TX",75060
2240,"$374,900",2 Bd,3 bath,652 Dalton Lane,"Irving, TX",75039
2241,"$249,000",3 Bd,2 bath,901 Bowman Street,"Irving, TX",75060
2242,"$290,000",2 Bd,3 bath,4132 William Dehaes Drive,"Irving, TX",75038
2243,"$849,500",4 Bd,5 bath,653 Clearwater Drive,"Irving, TX",75039
2244,"$1,089,000",0 Bd,0 bath,712 Hilltop Drive,"Irving, TX",75060
2245,"$849,500",4 Bd,"5 bath
    | 4,433",653 Clearwater DR,"Irving, TX",75039
2246,"$190,000",3 Bd,2 bath,2122 Scarlet Oaks Drive,"Irving, TX",75060
2247,"$195,000",2 Bd,3 bath,414 Santa Fe Trail,"Irving, TX",75063
2248,"$284,900",4 Bd,"2 bath
    | 1,817",1524 John Smith Drive,"Irving, TX",75061
2249,"$1,595,000",5 Bd,8 bath,435 O Connor Ridge Boulevard,"Irving, TX",75038
2250,"$484,900",3 Bd,4 bath,629 Dalton Lane,"Irving, TX",75039
2251,"$489,900",3 Bd,4 bath,5421 Patterson Street,"Irving, TX",75039
2252,"$5,000",0 Bd,0 bath,9999 Grauwyler Road,"Irving, TX",75061
2253,"$374,900",2 Bd,3 bath,642 Dalton Lane,"Irving, TX",75039
2254,"$299,500",4 Bd,2 bath,1919 Brenton Street,"Irving, TX",75062
2255,"$295,000",4 Bd,3 bath,4731 AMAL SALEH Street,"Irving, TX",75061
2256,"$525,000",4 Bd,3 bath,700 Canal Street,"Irving, TX",75063
2257,"$530,238",3 Bd,3 bath,6769 Verandah Way,"Irving, TX",75039
2258,"$791,060",4 Bd,4 bath,7931 Banyan Way,"Irving, TX",75063
2259,"$395,000",3 Bd,4 bath,662 Arbol,"Irving, TX",75039
2260,"$395,000",3 Bd,"4 bath
    | 2,107",662 Arbol Unit# 19,"Irving, TX",75039
2261,"$224,900",2 Bd,3 bath,219 Cimarron Trail,"Irving, TX",75063
2262,"$174,900",1 Bd,"2 bath
    | 1,002",683 Cimarron TRL,"Irving, TX",75063
2263,"$412,000",3 Bd,3 bath,9947 Michael Irvin Street,"Irving, TX",75063
2264,"$414,000",3 Bd,3 bath,9943 Michael Irvin Street,"Irving, TX",75063
2265,"$449,000",3 Bd,3 bath,7618 Lakecrest Circle,"Irving, TX",75063
2266,"$473,000",3 Bd,3 bath,227 Harper Street,"Irving, TX",75063
2267,"$359,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2268,"$635,000",3 Bd,4 bath,6859 Verandah Way,"Irving, TX",75039
2269,"$169,000",0 Bd,0 bath,13 Wildbriar Drive,"Irving, TX",75061
2270,"$610,000",5 Bd,6 bath,7904 Swenson Drive,"Irving, TX",75063
2271,"$475,900",3 Bd,4 bath,656 Dalton Lane,"Irving, TX",75039
2272,"$115,000",2 Bd,"1 bath
    | 1,084",1819 Grauwyler Road E 178,"Irving, TX",75061
2273,"$445,000",3 Bd,3 bath,4303 Spyglass Hill Lane,"Irving, TX",75038
2274,"$493,996",3 Bd,2 bath,3404 Begonia Lane,"Irving, TX",75038
2275,"$374,900",2 Bd,3 bath,648 Dalton Lane,"Irving, TX",75039
2276,"$475,900",3 Bd,4 bath,634 Dalton Lane,"Irving, TX",75039
2277,"$3,795,000",6 Bd,9 bath,4405 Windsor Ridge Drive,"Irving, TX",75038
2278,"$289,000",2 Bd,3 bath,6631 Via Positano,"Irving, TX",75039
2279,"$484,900",3 Bd,4 bath,621 Dalton Lane,"Irving, TX",75039
2280,"$219,900",3 Bd,2 bath,1204 Milner Road,"Irving, TX",75061
2281,"$250,000",3 Bd,2 bath,8652 Wellington Point Drive,"Irving, TX",75063
2282,"$364,950",3 Bd,3 bath,8304 Richmond Court,"Irving, TX",75063
2283,"$374,900",2 Bd,3 bath,638 Dalton Lane,"Irving, TX",75039
2284,"$399,990",7 Bd,4 bath,612 S Delaware Street,"Irving, TX",75060
2285,"$453,900",2 Bd,3 bath,101 Decker Drive,"Irving, TX",75062
2286,"$526,851",4 Bd,4 bath,629 Courtyard Lane,"Irving, TX",75039
2287,"$528,327",4 Bd,4 bath,6776 Verandah Way,"Irving, TX",75039
2288,"$610,000",3 Bd,2 bath,1712 W 7th Street,"Irving, TX",75060
2289,"$965,000",4 Bd,6 bath,4759 Byron Circle,"Irving, TX",75038
2290,"$1,112,000",2 Bd,3 bath,300 Golf Club Drive,"Irving, TX",75038
2291,"$2,300,000",5 Bd,10 bath,4401 Windsor Ridge Drive,"Irving, TX",75038
2292,"$144,000",0 Bd,0 bath,5 Shemsa Way,"Irving, TX",75061
2293,"$154,000",0 Bd,0 bath,1204 Holly Street,"Irving, TX",75061
2294,"$160,000",0 Bd,0 bath,29 Hanaa Court,"Irving, TX",75038
2295,"$175,000",3 Bd,2 bath,1816 Peabody Avenue,"Dallas, TX",75215
2296,"$1,825,000",7 Bd,12 bath,2000 Park Avenue,"Dallas, TX",75215
2297,"$185,000",3 Bd,2 bath,2805 South Boulevard,"Dallas, TX",75215
2298,"$347,500",2 Bd,2 bath,1823 S Ervay Street,"Dallas, TX",75215
2299,"$189,900",4 Bd,2 bath,3526 Parnell Street,"Dallas, TX",75215
2300,"$175,000",3 Bd,2 bath,3508 Booker Street,"Dallas, TX",75215
2301,"$100,000",4 Bd,2 bath,2309 Jordan Street,"Dallas, TX",75215
2302,"$499,900",2 Bd,3 bath,1529 Cosette Drive,"Dallas, TX",75215
2303,"$509,900",2 Bd,3 bath,1537 Cosette Drive,"Dallas, TX",75215
2304,"$183,990",3 Bd,2 bath,3820 Colonial Avenue,"Dallas, TX",75215
2305,"$225,000",3 Bd,2 bath,3037 Warren Avenue,"Dallas, TX",75215
2306,"$300,000",3 Bd,3 bath,1728 Stoneman Street,"Dallas, TX",75215
2307,"$165,000",3 Bd,2 bath,4423 Colonial Avenue,"Dallas, TX",75215
2308,"$146,990",3 Bd,2 bath,3204 Tuskegee Street,"Dallas, TX",75215
2309,"$199,900",2 Bd,2 bath,4107 East Side Avenue,"Dallas, TX",75226
2310,"$2,401",4 Bd,"2 bath
    | 2,218",Greenstone,"Carrollton, TX",75010
2311,"$412,000",4 Bd,3 bath,1476 Hollow Ridge Drive,"Carrollton, TX",75007
